quote_time,id_tb_StockXPeriodRecords,stock_code,open_price,high_price,low_price,close_price,period,trading_volumn,Capital,PE_TTM,PB,open_price-Order2,high_price-Order2,low_price-Order2,close_price-Order2,trading_volumn-Order2,Capital-Order2,PE_TTM-Order2,PB-Order2,Label
2016-06-06,1403,sh600221,3.26,3.27,3.34,3.25,day,947149.0,-1200.59,73.8636363636,1.22641509434,10.6276,10.6929,11.1556,10.5625,8.97091228201e+11,1441416.3481,5455.83677686,1.50409398362,-0.012384059199721666
2016-06-03,1402,sh600221,3.23,3.24,3.25,3.21,day,775018.0,-1893.9,72.9545454545,1.21132075472,10.4329,10.4976,10.5625,10.3041,6.00652900324e+11,3586857.21,5322.36570248,1.46729797081,0.012384059199721622
2016-06-02,1401,sh600221,3.22,3.24,3.28,3.2,day,783868.0,1778.83,72.7272727273,1.20754716981,10.3684,10.4976,10.7584,10.24,6.14449041424e+11,3164236.1689,5289.25619835,1.45817016732,0.0031201273362434566
2016-06-01,1400,sh600221,3.21,3.21,3.25,3.2,day,841821.0,-1341.67,72.7272727273,1.20754716981,10.3041,10.3041,10.5625,10.24,7.08662596041e+11,1800078.3889,5289.25619835,1.45817016732,0.0
2016-05-31,1399,sh600221,3.11,3.21,3.22,3.1,day,946405.0,4926.39,70.4545454545,1.16981132075,9.6721,10.3041,10.3684,9.61,8.95682424025e+11,24269318.4321,4963.84297521,1.36845852617,0.03174869831458027
2016-05-30,1398,sh600221,3.15,3.11,3.15,3.07,day,577468.0,-3060.88,69.7727272727,1.15849056604,9.9225,9.6721,9.9225,9.4249,3.33469291024e+11,9368986.3744,4868.23347107,1.3421003916,0.00972454989199478
2016-05-27,1397,sh600221,3.14,3.16,3.17,3.12,day,469779.0,2015.94,70.9090909091,1.17735849057,9.8596,9.9856,10.0489,9.7344,2.20692308841e+11,4064014.0836,5028.09917355,1.38617301531,-0.016155440222285256
2016-05-26,1396,sh600221,3.15,3.13,3.17,3.1,day,821641.0,-1067.46,70.4545454545,1.16981132075,9.9225,9.7969,10.0489,9.61,6.75093932881e+11,1139470.8516,4963.84297521,1.36845852617,0.006430890330290331
2016-05-25,1395,sh600221,3.23,3.16,3.23,3.13,day,1167796.0,-4641.98,71.1363636364,1.18113207547,10.4329,9.9856,10.4329,9.7969,1.36374749762e+12,21547978.3204,5060.3822314,1.39507297971,-0.009630893060961189
2016-05-24,1394,sh600221,3.25,3.21,3.25,3.19,day,834478.0,-3013.2,72.5,1.20377358491,10.5625,10.3041,10.5625,10.1761,6.96353532484e+11,9079374.24,5256.25,1.44907084372,-0.018987912244691343
2016-05-23,1393,sh600221,3.22,3.25,3.28,3.2,day,1050320.0,613.51,72.7272727273,1.20754716981,10.3684,10.5625,10.7584,10.24,1.1031721024e+12,376394.5201,5289.25619835,1.45817016732,-0.0031298930089277044
2016-05-20,1392,sh600221,3.19,3.22,3.22,3.16,day,806338.0,-2745.01,71.8181818182,1.19245283019,10.1761,10.3684,10.3684,9.9856,6.50180970244e+11,7535079.9001,5157.85123967,1.42194375222,0.012578782206860185
2016-05-19,1391,sh600221,3.21,3.22,3.26,3.2,day,1025721.0,1470.39,72.7272727273,1.20754716981,10.3041,10.3684,10.6276,10.24,1.05210356984e+12,2162046.7521,5289.25619835,1.45817016732,-0.012578782206860073
2016-05-18,1390,sh600221,3.3,3.22,3.34,3.17,day,1673249.0,-7964.23,72.0454545455,1.19622641509,10.89,10.3684,11.1556,10.0489,2.799762216e+12,63428959.4929,5190.54752066,1.43095763617,0.009419221916491778
2016-05-17,1389,sh600221,3.39,3.29,3.39,3.28,day,1172210.0,-6998.49,74.5454545455,1.23773584906,11.4921,10.8241,11.4921,10.7584,1.3740762841e+12,48978862.2801,5557.02479339,1.53199003204,-0.03411183450686303
2016-05-16,1388,sh600221,3.38,3.4,3.41,3.33,day,1056794.0,800.17,75.6818181818,1.25660377358,11.4244,11.56,11.6281,11.0889,1.11681355844e+12,640272.0289,5727.73760331,1.57905304379,-0.015128881596300202
2016-05-13,1387,sh600221,3.37,3.4,3.41,3.33,day,1387889.0,-7075.98,75.6818181818,1.25660377358,11.3569,11.56,11.6281,11.0889,1.92623587632e+12,50069492.9604,5727.73760331,1.57905304379,0.0
2016-05-12,1386,sh600221,3.38,3.39,3.47,3.33,day,2992677.0,3956.57,75.6818181818,1.25660377358,11.4244,11.4921,12.0409,11.0889,8.95611562633e+12,15654446.1649,5727.73760331,1.57905304379,0.0
2016-05-11,1385,sh600221,3.2,3.47,3.52,3.17,day,4881026.0,58118.78,72.0454545455,1.19622641509,10.24,12.0409,12.3904,10.0489,2.38244148127e+13,3377792588.69,5190.54752066,1.43095763617,0.049240716103163336
2016-05-10,1384,sh600221,3.17,3.2,3.26,3.13,day,1254503.0,5665.57,71.1363636364,1.18113207547,10.0489,10.24,10.6276,9.7969,1.57377777701e+12,32098683.4249,5060.3822314,1.39507297971,0.012698583337127343
2016-05-09,1383,sh600221,3.2,3.16,3.25,3.12,day,1608601.0,131.25,70.9090909091,1.17735849057,10.24,9.9856,10.5625,9.7344,2.5875971772e+12,17226.5625,5028.09917355,1.38617301531,0.0032000027306708497
2016-05-06,1382,sh600221,3.3,3.24,3.38,3.22,day,2187635.0,-6653.98,73.1818181818,1.21509433962,10.89,10.4976,11.4244,10.3684,4.78574689322e+12,44275449.8404,5355.5785124,1.47645425418,-0.03154835773492601
2016-05-05,1381,sh600221,3.3,3.28,3.41,3.27,day,2653114.0,1684.67,74.3181818182,1.23396226415,10.89,10.7584,11.6281,10.6929,7.039013897e+12,2838113.0089,5523.19214876,1.52266286935,-0.015408625352845068
2016-05-04,1380,sh600221,3.13,3.32,3.35,3.12,day,3558673.0,24791.17,70.9090909091,1.17735849057,9.7969,11.0224,11.2225,9.7344,1.26641535209e+13,614602109.969,5028.09917355,1.38617301531,0.04695698308777108
2016-05-03,1379,sh600221,3.08,3.12,3.13,3.06,day,581790.0,3986.18,69.5454545455,1.15471698113,9.4864,9.7344,9.7969,9.3636,3.384796041e+11,15889630.9924,4836.57024793,1.33337130651,0.019418085857101516
2016-04-29,1378,sh600221,3.07,3.07,3.08,3.05,day,280280.0,-437.52,69.3181818182,1.15094339623,9.4249,9.4249,9.4864,9.3025,78556878400.0,191423.7504,4805.01033058,1.32467070132,0.0032733253449693297
2016-04-28,1377,sh600221,3.08,3.06,3.08,3.03,day,362296.0,-900.68,68.8636363636,1.14339622642,9.4864,9.3636,9.4864,9.1809,1.31258391616e+11,811224.4624,4742.20041322,1.30735493058,0.0065789710980425605
2016-04-27,1376,sh600221,3.09,3.08,3.1,3.07,day,270989.0,-1629.83,69.7727272727,1.15849056604,9.5481,9.4864,9.61,9.4249,73435038121.0,2656345.8289,4868.23347107,1.3421003916,-0.013114942077828018
2016-04-26,1375,sh600221,3.07,3.09,3.09,3.06,day,275080.0,-6.46,69.5454545455,1.15471698113,9.4249,9.5481,9.5481,9.3636,75669006400.0,41.7316,4836.57024793,1.33337130651,0.0032626456348163694
2016-04-25,1374,sh600221,3.09,3.07,3.1,3.06,day,245555.0,-1399.89,69.5454545455,1.15471698113,9.5481,9.4249,9.61,9.3636,60297258025.0,1959692.0121,4836.57024793,1.33337130651,0.0
2016-04-22,1373,sh600221,3.09,3.09,3.12,3.07,day,291538.0,-1015.34,69.7727272727,1.15849056604,9.5481,9.5481,9.7344,9.4249,84994405444.0,1030915.3156,4868.23347107,1.3421003916,-0.0032626456348162714
2016-04-21,1372,sh600221,3.12,3.09,3.13,3.09,day,484596.0,-1542.73,70.2272727273,1.16603773585,9.7344,9.5481,9.7969,9.5481,2.34833283216e+11,2380015.8529,4931.86983471,1.35964400142,-0.006493529310548343
2016-04-20,1371,sh600221,3.19,3.14,3.22,3.06,day,1245639.0,-2511.22,69.5454545455,1.15471698113,10.1761,9.8596,10.3684,9.3636,1.55161651832e+12,6306225.8884,4836.57024793,1.33337130651,0.009756174945364656
2016-04-19,1370,sh600221,3.18,3.19,3.22,3.16,day,561784.0,-333.57,71.8181818182,1.19245283019,10.1124,10.1761,10.3684,9.9856,3.15601262656e+11,111268.9449,5157.85123967,1.42194375222,-0.0321571116345314
2016-04-18,1369,sh600221,3.22,3.18,3.23,3.18,day,608134.0,137.17,72.2727272727,1.2,10.3684,10.1124,10.4329,10.1124,3.69826961956e+11,18815.6089,5223.34710744,1.44,-0.006309169193264721
2016-04-15,1368,sh600221,3.21,3.2,3.22,3.18,day,567084.0,-4639.88,72.2727272727,1.2,10.3041,10.24,10.3684,10.1124,3.21584263056e+11,21528486.4144,5223.34710744,1.44,0.0
2016-04-14,1367,sh600221,3.23,3.22,3.26,3.21,day,942439.0,3935.49,72.9545454545,1.21132075472,10.4329,10.3684,10.6276,10.3041,8.88191268721e+11,15488081.5401,5322.36570248,1.46729797081,-0.009389740349838919
2016-04-13,1366,sh600221,3.17,3.2,3.22,3.16,day,979059.0,1598.27,71.8181818182,1.19245283019,10.0489,10.24,10.3684,9.9856,9.58556525481e+11,2554466.9929,5157.85123967,1.42194375222,0.015698909543103615
2016-04-12,1365,sh600221,3.18,3.16,3.19,3.14,day,474686.0,-2679.62,71.3636363636,1.18490566038,10.1124,9.9856,10.1761,9.8596,2.25326798596e+11,7180363.3444,5092.76859504,1.40400142399,0.0063492276786587445
2016-04-11,1364,sh600221,3.16,3.19,3.2,3.15,day,617081.0,17.42,71.5909090909,1.18867924528,9.9856,10.1761,10.24,9.9225,3.80788960561e+11,303.4564,5125.25826446,1.41295834817,-0.003179652917379573
2016-04-08,1363,sh600221,3.15,3.16,3.17,3.13,day,509820.0,-1662.52,71.1363636364,1.18113207547,9.9225,9.9856,10.0489,9.7969,2.599164324e+11,2763972.7504,5060.3822314,1.39507297971,0.0063694482854799285
2016-04-07,1362,sh600221,3.21,3.17,3.22,3.17,day,739179.0,-135.59,72.0454545455,1.19622641509,10.3041,10.0489,10.3684,10.0489,5.46385594041e+11,18384.6481,5190.54752066,1.43095763617,-0.012698583337127431
2016-04-06,1361,sh600221,3.22,3.21,3.23,3.18,day,882098.0,-3087.93,72.2727272727,1.2,10.3684,10.3041,10.4329,10.1124,7.78096881604e+11,9535311.6849,5223.34710744,1.44,-0.0031496089028963314
2016-04-05,1360,sh600221,3.21,3.24,3.25,3.17,day,1308365.0,-195.94,72.0454545455,1.19622641509,10.3041,10.4976,10.5625,10.0489,1.71181897322e+12,38392.4836,5190.54752066,1.43095763617,0.0031496089028962013
2016-04-01,1359,sh600221,3.15,3.21,3.25,3.15,day,1042791.0,3277.89,71.5909090909,1.18867924528,9.9225,10.3041,10.5625,9.9225,1.08741306968e+12,10744562.8521,5125.25826446,1.41295834817,0.00632913505164753
2016-03-31,1358,sh600221,3.19,3.17,3.2,3.16,day,542455.0,-1770.09,71.8181818182,1.19245283019,10.1761,10.0489,10.24,9.9856,2.94257427025e+11,3133218.6081,5157.85123967,1.42194375222,-0.0031695747612791787
2016-03-30,1357,sh600221,3.13,3.18,3.18,3.12,day,641843.0,3172.38,89.6551724138,1.22834645669,9.7969,10.1124,10.1124,9.7344,4.11962436649e+11,10063994.8644,8038.04994055,1.50883501767,0.012739025777429712
2016-03-29,1356,sh600221,3.15,3.12,3.17,3.1,day,655744.0,-4161.8,89.0804597701,1.22047244094,9.9225,9.7344,10.0489,9.61,4.30000193536e+11,17320579.24,7935.32831286,1.48955297911,0.006430890330290331
2016-03-28,1355,sh600221,3.19,3.16,3.21,3.15,day,670572.0,-506.97,90.5172413793,1.24015748031,10.1761,9.9856,10.3041,9.9225,4.49666807184e+11,257018.5809,8193.37098692,1.53799057598,-0.016000341346441075
2016-03-25,1354,sh600221,3.2,3.19,3.2,3.16,day,899310.0,-460.09,90.8045977011,1.24409448819,10.24,10.1761,10.24,9.9856,8.087584761e+11,211682.8081,8245.47496367,1.54777109554,-0.0031695747612791787
2016-03-24,1353,sh600221,3.23,3.22,3.27,3.21,day,1167929.0,4501.25,92.2413793103,1.26377952756,10.4329,10.3684,10.6929,10.3041,1.36405814904e+12,20261251.5625,8508.47205707,1.59713869428,-0.015698909543103642
2016-03-23,1352,sh600221,3.2,3.22,3.23,3.18,day,559869.0,-1296.63,91.3793103448,1.25196850394,10.24,10.3684,10.4329,10.1124,3.13453297161e+11,1681249.3569,8350.1783591,1.56742513485,0.009389740349838917
2016-03-22,1351,sh600221,3.25,3.21,3.25,3.21,day,814365.0,-3874.91,92.2413793103,1.26377952756,10.5625,10.3041,10.5625,10.3041,6.63190353225e+11,15014927.5081,8508.47205707,1.59713869428,-0.009389740349838919
2016-03-21,1350,sh600221,3.24,3.26,3.29,3.21,day,2207938.0,7709.23,92.2413793103,1.26377952756,10.4976,10.6276,10.8241,10.3041,4.87499021184e+12,59432227.1929,8508.47205707,1.59713869428,0.0
